RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
691471,P181810195,06/30/2018 01:12:00 AM,High,SW,BURGLARY,200 DIENER PL,21229,Irvington,Southwestern,843,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2804.04,,"200 DIENER PL
BALTIMORE, MD
(39.283316, -76.68755)"
713996,P181723484,06/21/2018 11:49:00 PM,High,NE,BURGLARY,PARKSIDE SC,21206,Frankford,Northeastern,443,2,D4,Cedonia/Frankford,Census Tract 2602.01,,"PARKSIDE SC BALTIMORE, MD
(39.641903, -76.657895)"
719611,P181710387,06/20/2018 05:08:00 AM,High,SD,BURGLARY,900 BETHUNE RD,21225,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.04,,"900 BETHUNE RD
BALTIMORE, MD
(39.244973, -76.623856)"
741484,P181632322,06/12/2018 06:08:00 PM,High,SE,BURGLARY,3300 LEVERTON AV,21224,Patterson Park Neighborhood,Southeastern,222,1,D6,Patterson Park North & East,Census Tract 2610,,"3300 LEVERTON AV
BALTIMORE, MD
(39.291857, -76.570159)"
784628,P181482835,05/28/2018 10:37:00 PM,High,NW,BURGLARY,4200 BLK MORTIMER AV,21215,Reisterstown Station,Northwestern,631,5,D1,Glen-Fallstaff,Census Tract 2801.01,,"4200 BLK MORTIMER AV
BALTIMORE, MD
(39.348136, -76.693654)"
786819,P181480355,05/28/2018 04:23:00 AM,High,NE,BURGLARY,4900 GOODNOW RD,21206,Frankford,Northeastern,443,2,D4,Cedonia/Frankford,Census Tract 2602.01,,"4900 GOODNOW RD
BALTIMORE, MD
(39.326367, -76.547818)"
795690,P181450316,05/25/2018 02:44:00 AM,High,SE,BURGLARY,1400 BONSAL ST,21224,Medford,Southeastern,233,1,D6,Southeastern,Census Tract 2606.05,,"1400 BONSAL ST
BALTIMORE, MD
(39.277718, -76.544673)"
799631,P181433543,05/23/2018 10:30:00 PM,High,SE,BURGLARY,100 N DECKER AV,21224,Patterson Park Neighborhood,Southeastern,222,1,D5,Patterson Park North & East,Census Tract 601,,"100 N DECKER AV
BALTIMORE, MD
(39.293544, -76.574119)"
830487,P181330246,05/13/2018 01:48:00 AM,High,NE,BURGLARY,4300 PLAINFIELD AV,21206,Parkside,Northeastern,442,2,D6,Cedonia/Frankford,Census Tract 2602.02,,"4300 PLAINFIELD AV
BALTIMORE, MD
(39.324243, -76.558218)"
857094,P181240181,05/04/2018 01:49:00 AM,High,NE,BURGLARY,5200 GOODNOW RD,21206,Frankford,Northeastern,443,2,D4,Cedonia/Frankford,Census Tract 2602.01,,"5200 GOODNOW RD
BALTIMORE, MD
(39.325169, -76.543989)"
857143,P181240124,05/04/2018 01:02:00 AM,High,SD,BURGLARY,300 SCOTT ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"300 SCOTT ST
BALTIMORE, MD
(39.284696, -76.628921)"
869269,P181200191,04/30/2018 02:55:00 AM,High,SW,BURGLARY,3700 EDMONDSON AV,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.02,,"3700 EDMONDSON AV
BALTIMORE, MD
(39.293957, -76.678525)"
1504580,P172371955,08/25/2017 04:48:00 PM,High,SW,BURGLARY,1800 POPLAR GROVE ST,21216,Northwest Community Action,Southwestern,813,7,D9,Greater Rosemont,Census Tract 1506,,"1800 POPLAR GROVE ST
BALTIMORE, MD
(39.308262, -76.665728)"
1527959,P172291504,08/17/2017 01:41:00 PM,High,ED,BURGLARY,2900 E FEDERAL ST,21213,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 802,,"2900 E FEDERAL ST
BALTIMORE, MD
(39.309173, -76.576697)"
1528069,P172291381,08/17/2017 01:06:00 PM,High,NE,BURGLARY,2800 KENNEDY AV,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 907,,"2800 KENNEDY AV
BALTIMORE, MD
(39.323156, -76.594182)"
1529642,P172282888,08/16/2017 09:23:00 PM,High,NE,BURGLARY,1200 GLENHAVEN RD,21239,Ramblewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.02,,"1200 GLENHAVEN RD
BALTIMORE, MD
(39.363338, -76.593329)"
1536587,P172262554,08/14/2017 02:26:00 PM,High,SW,BURGLARY,3000 POPLAR TE,21216,Walbrook,Southwestern,811,7,D9,Greater Mondawmin,Census Tract 1507.02,,"3000 POPLAR
TE BALTIMORE, MD
(39.312886, -76.667938)"
1537672,P172260252,08/14/2017 03:05:00 AM,High,ND,BURGLARY,2100 CLIPPER PARK RD,21211,Woodberry,Northern,533,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.06,,"2100 CLIPPER PARK RD
BALTIMORE, MD
(39.331138, -76.647829)"
1554376,P172200317,08/08/2017 04:40:00 AM,High,NE,BURGLARY,6800 EVERALL AV,21206,Overlea,Northeastern,424,2,D4,Harford/Echodale,Census Tract 2705.01,,"6800 EVERALL AV
BALTIMORE, MD
(39.359378, -76.536723)"
1577121,P172120380,07/31/2017 05:28:00 AM,High,SW,BURGLARY,4100 POTTER ST,21229,Irvington,Southwestern,833,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"4100 POTTER ST
BALTIMORE, MD
(39.278172, -76.683248)"
1592432,P172062739,07/25/2017 08:14:00 PM,High,ED,BURGLARY,1700 BLK N WASHINGTON ST,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 806,,"1700 BLK N WASHINGTON ST
BALTIMORE, MD
(39.309878, -76.590288)"
1606622,P172012674,07/20/2017 07:47:00 PM,High,NE,BURGLARY,1200 WALKER AV,21239,Idlewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.01,,"1200 WALKER AV
BALTIMORE, MD
(39.371078, -76.594491)"
1624409,P171952201,07/14/2017 05:05:00 PM,High,SD,BURGLARY,900 BETHUNE RD,21225,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.04,,"900 BETHUNE RD
BALTIMORE, MD
(39.244973, -76.623856)"
1643288,P171890344,07/08/2017 02:41:00 AM,High,SD,BURGLARY,300 S MONROE ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"300 S MONROE ST
BALTIMORE, MD
(39.284134, -76.646706)"
1649226,P171870248,07/06/2017 02:37:00 AM,High,CD,BURGLARY,100 W MULBERRY ST,21201,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"100 W MULBERRY ST
BALTIMORE, MD
(39.294078, -76.616818)"
1652605,P171860172,07/05/2017 12:55:00 AM,High,SW,BURGLARY,2700 LEHMAN ST,21223,Millhill,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,,"2700 LEHMAN ST
BALTIMORE, MD
(39.280076, -76.658661)"
1673557,P171790366,06/28/2017 04:34:00 AM,High,SE,BURGLARY,3600 ESTHER PL,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"3600 ESTHER PL
BALTIMORE, MD
(39.29434, -76.567526)"
1699305,P171701512,06/19/2017 01:59:00 PM,High,CD,BURGLARY,600 LENNOX ST,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1302,,"600 LENNOX ST
BALTIMORE, MD
(39.311812, -76.626451)"
1697679,P171710073,06/20/2017 12:32:00 AM,High,SE,BURGLARY,5100 FAIT AV,21224,Greektown,Southeastern,242,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"5100 FAIT AV
BALTIMORE, MD
(39.283969, -76.555598)"
1746123,P171550300,06/04/2017 01:50:00 AM,High,ND,BURGLARY,1100 E BELVEDERE AV,21239,Glen Oaks,Northern,522,4,D3,Loch Raven,Census Tract 2708.02,,"1100 E BELVEDERE AV
BALTIMORE, MD
(39.360559, -76.595433)"
1788014,P171410173,05/21/2017 01:03:00 AM,High,NE,BURGLARY,3300 CARDENAS AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"3300 CARDENAS AV
BALTIMORE, MD
(39.322826, -76.575481)"
1876557,P171103329,04/20/2017 10:14:00 PM,High,NW,BURGLARY,4300 GROVELAND AV,21215,West Arlington,Northwestern,621,5,D1,Howard Park/West Arlington,Census Tract 2801.02,,"4300 GROVELAND AV
BALTIMORE, MD
(39.340718, -76.691794)"
1896725,P171040317,04/14/2017 02:59:00 AM,High,WD,BURGLARY,2600 PENNSYLVANIA AV,21217,Penn North,Western,733,7,D9,Greater Mondawmin,Census Tract 1504,Western,"2600 PENNSYLVANIA AV
BALTIMORE, MD
(39.311245, -76.64395)"
1900569,P171022643,04/12/2017 08:13:00 PM,High,SE,BURGLARY,400 N MILTON AV,21224,McElderry Park,Southeastern,221,13,D5,Patterson Park North & East,Census Tract 602,,"400 N MILTON AV
BALTIMORE, MD
(39.295773, -76.582099)"
4506766,142931629,10/20/2014 03:24:00 PM,High,WD,Burglary,N BENTALOU ST/MOSHER ST,21216,Bridgeview/Greenlawn,Western,723,9,D9,Greater Rosemont,Census Tract 1605,,"N BENTALOU ST
BALTIMORE, MD"
4537157,142823213,10/09/2014 09:56:00 PM,High,SD,Burglary,0 E LEE ST,21201,Otterbein,Southern,941,11,D7,Inner Harbor/Federal Hill,Census Tract 2201,,"0 E LEE ST
BALTIMORE, MD"
3980829,P151172050,04/27/2015 05:29:00 PM,High,CD,BURGLARY,PENNSYLVANIA AV/DOLPHIN ST,21201,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1703,Central,"PENNSYLVANIA AV
BALTIMORE, MD"
3979327,P151173602,04/27/2015 11:22:00 PM,High,NE,BURGLARY,FRANKFORD AV/BELAIR RD,21206,Frankford,Northeastern,444,2,D4,Cedonia/Frankford,Census Tract 2601.02,,"FRANKFORD AV
BALTIMORE, MD"
2007593,P170630324,03/04/2017 02:37:00 AM,High,CD,BURGLARY,500 BLK CUMBERLAND ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 BLK CUMBERLAND ST
BALTIMORE, MD
(39.309821, -76.640363)"
2008831,P170622197,03/03/2017 05:32:00 PM,High,SE,BURGLARY,2600 E BALTIMORE ST,21224,Patterson Park Neighborhood,Southeastern,222,1,D5,Patterson Park North & East,Census Tract 602,,"2600 E BALTIMORE ST
BALTIMORE, MD
(39.292075, -76.580262)"
2051244,P170472049,02/16/2017 04:51:00 PM,High,ND,BURGLARY,2600 GREENMOUNT AV,21218,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 904,,"2600 GREENMOUNT AV
BALTIMORE, MD
(39.320037, -76.609476)"
2061599,P170432236,02/12/2017 07:50:00 PM,High,NE,BURGLARY,5500 BOWLEYS LN,21206,Frankford,Northeastern,443,2,D6,Cedonia/Frankford,Census Tract 2602.03,,"5500 BOWLEYS LN
BALTIMORE, MD
(39.31924, -76.551783)"
2111931,P170251648,01/25/2017 02:53:00 PM,High,SW,BURGLARY,2800 SUNSET DR,21223,Gwynns Falls,Southwestern,832,10,D10,Allendale/Irvington/S. Hilton,Census Tract 2006,,"2800 SUNSET DR
BALTIMORE, MD
(39.277338, -76.663467)"
2111562,P170252078,01/25/2017 04:45:00 PM,High,SD,BURGLARY,400 ANNABEL AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 ANNABEL AV
BALTIMORE, MD
(39.238725, -76.606262)"
2136181,P170162519,01/16/2017 09:27:00 PM,High,SD,BURGLARY,100 S GILMOR ST,21223,Union Square,Southern,933,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"100 S GILMOR ST
BALTIMORE, MD
(39.286264, -76.642249)"
2143119,P170140367,01/14/2017 02:33:00 AM,High,NW,BURGLARY,3300 PIEDMONT AV,21216,Hanlon-Longwood,Northwestern,641,7,D9,Greater Mondawmin,Census Tract 1507.01,,"3300 PIEDMONT AV
BALTIMORE, MD
(39.316337, -76.672943)"
2144632,P170132345,01/13/2017 05:04:00 PM,High,WD,BURGLARY,1900 W FRANKLIN ST,21223,Midtown-Edmondson,Western,722,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,,"1900 W FRANKLIN ST
BALTIMORE, MD
(39.293848, -76.647478)"
2163063,P170062509,01/06/2017 08:14:00 PM,High,ED,BURGLARY,1500 RUTLAND AV,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 807,Eastern1,"1500 RUTLAND AV
BALTIMORE, MD
(39.307895, -76.592778)"
2208784,P163542071,12/19/2016 05:07:00 PM,High,CD,BURGLARY,700 N CALVERT ST,21202,Mount Vernon,Central,142,11,D8,Midtown,Census Tract 1101,,"700 N CALVERT ST
BALTIMORE, MD
(39.298011, -76.612921)"
2210359,P163540256,12/19/2016 04:00:00 AM,High,SD,BURGLARY,3600 3RD ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3600 3RD ST
BALTIMORE, MD
(39.237211, -76.607318)"
2237994,P163430078,12/08/2016 12:54:00 AM,High,SW,BURGLARY,1000 KEVIN RD,21229,Rognel Heights,Southwestern,822,8,D9,Edmondson Village,Census Tract 2804.02,,"1000 KEVIN RD
BALTIMORE, MD
(39.297691, -76.689044)"
2381486,P162910133,10/17/2016 01:41:00 AM,High,SW,BURGLARY,2100 RAMSAY ST,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"2100 RAMSAY ST
BALTIMORE, MD
(39.282993, -76.649771)"
2462434,P162622586,09/18/2016 08:30:00 PM,High,CD,BURGLARY,1000 CATHEDRAL ST,21201,Mid-Town Belvedere,Central,141,11,D8,Midtown,Census Tract 1102,,"1000 CATHEDRAL ST
BALTIMORE, MD
(39.300927, -76.617589)"
2668624,P161940680,07/12/2016 08:26:00 AM,High,CD,BURGLARY,2000 BRUNT ST,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1403,,"2000 BRUNT ST
BALTIMORE, MD
(39.306413, -76.637144)"
3077672,P160581949,02/27/2016 04:11:00 PM,High,ED,BURGLARY,500 E NORTH AV,21202,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,,"500 E NORTH AV
BALTIMORE, MD
(39.311455, -76.609316)"
3120575,P160421970,02/11/2016 04:41:00 PM,High,NW,BURGLARY,3400 PIEDMONT AV,21216,Hanlon-Longwood,Northwestern,641,7,D9,Forest Park/Walbrook,Census Tract 1508,,"3400 PIEDMONT AV
BALTIMORE, MD
(39.316275, -76.674633)"
3164815,P160262393,01/26/2016 09:47:00 PM,High,NW,BURGLARY,3800 OAKFORD AV,21215,Dolfield,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1510,,"3800 OAKFORD AV
BALTIMORE, MD
(39.335943, -76.68205)"
3186309,P160172148,01/17/2016 06:14:00 PM,High,WD,BURGLARY,1500 APPLETON ST,21217,Easterwood,Western,741,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,,"1500 APPLETON ST
BALTIMORE, MD
(39.30533, -76.648767)"
3213451,P160073182,01/07/2016 11:46:00 PM,High,NE,BURGLARY,1700 E 30TH ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 906,,"1700 E 30TH ST
BALTIMORE, MD
(39.325319, -76.591819)"
3230648,P160010687,01/01/2016 04:34:00 AM,High,ND,BURGLARY,6100 CHINQUAPIN PY,21239,Glen Oaks,Northern,522,4,D3,Loch Raven,Census Tract 2708.01,,"6100 CHINQUAPIN
PY BALTIMORE, MD
(39.366675, -76.598672)"
3231220,P160010038,01/01/2016 12:08:00 AM,High,SW,BURGLARY,1000 POPLAR GROVE ST,21216,Mosher,Western,721,9,D8,Greater Rosemont,Census Tract 1606,,"1000 POPLAR GROVE ST
BALTIMORE, MD
(39.299323, -76.665188)"
3234177,P153642880,12/30/2015 10:33:00 PM,High,ND,BURGLARY,2900 MILES AV,21211,Remington,Northern,511,12,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"2900 MILES AV
BALTIMORE, MD
(39.321572, -76.624303)"
3239585,P153630078,12/29/2015 01:04:00 AM,High,SE,BURGLARY,2500 E FAIRMOUNT AV,21224,Patterson Park Neighborhood,Southeastern,222,1,D5,Patterson Park North & East,Census Tract 602,,"2500 E FAIRMOUNT AV
BALTIMORE, MD
(39.293126, -76.581467)"
3242061,P153620355,12/28/2015 05:19:00 AM,High,WD,BURGLARY,1700 N BENTALOU ST,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"1700 N BENTALOU ST
BALTIMORE, MD
(39.307769, -76.653983)"
3286295,P153460365,12/12/2015 02:42:00 AM,High,SD,BURGLARY,4300 CURTIS AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4300 CURTIS AV
BALTIMORE, MD
(39.226716, -76.58696)"
3331390,P153292226,11/25/2015 06:48:00 PM,High,NW,BURGLARY,2800 SILVER HILL AV,21207,Howard Park,Northwestern,622,8,D9,Howard Park/West Arlington,Census Tract 2802,,"2800 SILVER HILL AV
BALTIMORE, MD
(39.326306, -76.709931)"
3431476,P152951575,10/22/2015 02:12:00 PM,High,ND,BURGLARY,2900 ROSALIND AV,21215,Cylburn,Northern,532,6,D2,Southern Park Heights,Census Tract 2716,,"2900 ROSALIND AV
BALTIMORE, MD
(39.345882, -76.663954)"
3560331,P152530919,09/10/2015 09:59:00 AM,High,CD,BURGLARY,1300 EUTAW PL,21217,Madison Park,Central,132,11,D8,Upton/Druid Heights,Census Tract 1702,,"1300 EUTAW PL
BALTIMORE, MD
(39.303851, -76.626297)"
3608867,P152373420,08/25/2015 10:38:00 PM,High,ND,BURGLARY,2800 VIRGINIA AV,21215,Parklane,Northern,532,6,D2,Southern Park Heights,Census Tract 2716,,"2800 VIRGINIA AV
BALTIMORE, MD
(39.345066, -76.662835)"
3617470,P152350650,08/23/2015 04:50:00 AM,High,NE,BURGLARY,3100 WEAVER AV,21214,Arcadia,Northeastern,422,3,D4,Lauraville,Census Tract 2701.01,,"3100 WEAVER AV
BALTIMORE, MD
(39.33636, -76.571368)"
3627271,P152320281,08/20/2015 03:00:00 AM,High,NE,BURGLARY,3400 WOODSTOCK AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,,"3400 WOODSTOCK AV
BALTIMORE, MD
(39.324542, -76.576385)"
3675473,P152162505,08/04/2015 07:01:00 PM,High,NE,BURGLARY,3500 ELMLEY AV,21213,Belair-Edison,Northeastern,434,13,D6,Belair-Edison,Census Tract 2603.02,,"3500 ELMLEY AV
BALTIMORE, MD
(39.317214, -76.572201)"
3675011,P152163011,08/04/2015 10:08:00 PM,High,SE,BURGLARY,3700 TOONE ST,21224,Canton Industrial Area,Southeastern,233,1,D6,Highlandtown,Census Tract 2609,,"3700 TOONE ST
BALTIMORE, MD
(39.278529, -76.565387)"
5940222,P190534095,02/22/2019 09:34:00 PM,High,SD,BURGLARY,0 WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"0 WASHBURN AV
BALTIMORE, MD"
5946133,P190551785,02/24/2019 12:41:00 PM,High,ND,BURGLARY,LINWORTH AV/ST GEORGES AV,21212,Kenilworth Park,Northern,524,4,D2,Greater Govans,Census Tract 2710.02,,"LINWORTH AV
BALTIMORE, MD"
5947967,P190553721,02/24/2019 08:57:00 PM,High,SW,BURGLARY,W NORTH AV/N HILTON ST,21216,Fairmont,Southwestern,812,7,D9,Greater Rosemont,Census Tract 1506,,"W N NORTH AV
BALTIMORE, MD"
5949694,P190561359,02/25/2019 09:50:00 AM,High,NW,BURGLARY,6600 CROSS COUNTRY BL,21215,Cross Country,Northwestern,632,5,D1,Cross-Country/Cheswolde,Census Tract 2720.03,,"6600 CROSS
COUNTRY BL BALTIMORE, MD"
5962024,P190590353,02/28/2019 02:04:00 AM,High,CD,BURGLARY,MARYLAND AV/W LANVALE ST,21201,Charles North,Central,141,12,D8,Midtown,Census Tract 1205,,"W MARYLAND AV
BALTIMORE, MD"
5960138,P190583166,02/27/2019 04:51:00 PM,High,WD,BURGLARY,0 N GILMOR ST,21223,Franklin Square,Western,711,9,D8,Southwest Baltimore,Census Tract 1901,,"0 N GILMOR ST
BALTIMORE, MD"
5961315,P190584392,02/27/2019 09:24:00 PM,High,NE,BURGLARY,PELHAM AV/BELAIR RD,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"PELHAM AV
BALTIMORE, MD"
5956145,P190573743,02/26/2019 06:10:00 PM,High,CD,BURGLARY,0 W PRATT ST,21201,Downtown West,Central,113,11,D7,Inner Harbor/Federal Hill,Census Tract 2201,,"0 W PRATT ST
BALTIMORE, MD"
5967651,P190601798,03/01/2019 11:42:00 AM,High,NE,BURGLARY,5400 GARDENWOOD RD,21206,Frankford,Northeastern,444,2,D4,Cedonia/Frankford,Census Tract 2601.02,,"5400 GARDENWOOD RD
BALTIMORE, MD"
5974017,P190613981,03/02/2019 07:21:00 PM,High,ED,BURGLARY,N WASHINGTON ST/E MONUMENT ST,21205,Middle East,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,,"N E WASHINGTON ST
BALTIMORE, MD"
5976744,P190621966,03/03/2019 02:05:00 PM,High,NW,BURGLARY,3000 OAK HILL AV,21207,Howard Park,Northwestern,622,8,D9,Howard Park/West Arlington,Census Tract 2802,,"3000 OAK HILL AV
BALTIMORE, MD"
5976759,P190621985,03/03/2019 02:07:00 PM,High,SW,BURGLARY,800 N GRANTLEY ST,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.02,,"800 N GRANTLEY ST
BALTIMORE, MD"
5976796,P190621998,03/03/2019 02:17:00 PM,High,SW,BURGLARY,800 N GRANTLEY ST,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.02,,"800 N GRANTLEY ST
BALTIMORE, MD"
5976511,P190621731,03/03/2019 12:36:00 PM,High,SW,BURGLARY,800 N GRANTLEY ST,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.02,,"800 N GRANTLEY ST
BALTIMORE, MD"
5976730,P190621958,03/03/2019 02:02:00 PM,High,CD,BURGLARY,300 BLOOM ST,21217,Madison Park,Central,131,11,D8,Upton/Druid Heights,Census Tract 1403,,"300 BLOOM ST
BALTIMORE, MD"
5980279,P190631904,03/04/2019 11:40:00 AM,High,SD,BURGLARY,3700 ST VICTOR ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,Brooklyn,"3700 ST VICTOR ST
BALTIMORE, MD
(39.23341, -76.597137)"
5980183,P190631762,03/04/2019 11:13:00 AM,High,WD,BURGLARY,1500 N GILMOR ST,21217,Sandtown-Winchester,Western,742,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,,"1500 N GILMOR ST
BALTIMORE, MD
(39.305753, -76.643333)"
5980300,P190631850,03/04/2019 11:31:00 AM,High,SE,BURGLARY,200 BETHEL CT,21231,Dunbar-Broadway,Southeastern,212,12,D7,Oldtown/Middle East,Census Tract 2805,,"200 BETHEL CT
BALTIMORE, MD
(39.293922, -76.594792)"
5980392,P190631993,03/04/2019 11:57:00 AM,High,CD,BURGLARY,1500 DRUID HILL AV,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 DRUID HILL AV
BALTIMORE, MD
(39.303718, -76.630712)"
5984725,P190641961,03/05/2019 12:16:00 PM,High,CD,BURGLARY,300 BLOOM ST,21217,Madison Park,Central,131,11,D8,Upton/Druid Heights,Census Tract 1403,,"300 BLOOM ST
BALTIMORE, MD"
5986590,P190644007,03/05/2019 08:35:00 PM,High,SD,BURGLARY,BAYARD ST/CARROLL ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"BAYARD ST
BALTIMORE, MD"
5983926,P190641039,03/05/2019 07:45:00 AM,High,SD,BURGLARY,2500 HARRIET AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"2500 HARRIET AV
BALTIMORE, MD"
5982184,P190633967,03/04/2019 07:24:00 PM,High,ND,BURGLARY,E 0TH ST/MATHEWS ST,21218,Better Waverly,Northern,513,14,D5,The Waverlies,Census Tract 904,,"E 0TH ST
BALTIMORE, MD"
5986839,P190644347,03/05/2019 10:12:00 PM,High,CD,BURGLARY,0 W READ ST,21201,Mid-Town Belvedere,Central,141,11,D8,Midtown,Census Tract 1102,,"0 W READ ST
BALTIMORE, MD"
5998808,P190673771,03/08/2019 06:46:00 PM,High,NE,BURGLARY,WALTHER AV/FAIRDEL AV,21206,Rosemont East,Northeastern,425,2,D4,Hamilton,Census Tract 2705.02,,"WALTHER AV
BALTIMORE, MD"
6001297,P190681675,03/09/2019 11:28:00 AM,High,WD,BURGLARY,0 N GILMOR ST,21223,Franklin Square,Western,711,9,D8,Southwest Baltimore,Census Tract 1901,,"0 N GILMOR ST
BALTIMORE, MD"
6011932,P190704569,03/11/2019 09:32:00 PM,High,CD,BURGLARY,2500 BLK LINDEN AV,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1301,,"2500 BLK LINDEN AV
BALTIMORE, MD"
6008349,P190700711,03/11/2019 04:28:00 AM,High,NW,BURGLARY,PARK HEIGHTS AV/VIOLET AV,21215,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,,"PARK HEIGHTS AV
BALTIMORE, MD"
6015244,P190713389,03/12/2019 05:44:00 PM,High,SD,BURGLARY,0 S CALHOUN ST,21223,Union Square,Southern,933,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"0 S CALHOUN ST
BALTIMORE, MD"
6031439,P190751709,03/16/2019 11:33:00 AM,High,SE,BURGLARY,NORTH POINT RD/NEUTER AV,21237,Pulaski Industrial Area,Southeastern,241,2,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"NORTH POINT RD
BALTIMORE, MD"
6033016,P190753433,03/16/2019 07:20:00 PM,High,SE,BURGLARY,FAIT AV/S KENWOOD AV,21224,Canton,Southeastern,232,1,D6,Canton,Census Tract 101,,"S FAIT AV
BALTIMORE, MD"
6029474,P190744529,03/15/2019 09:20:00 PM,High,SD,BURGLARY,0 W BRISTOL AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"0 W BRISTOL AV
BALTIMORE, MD"
6029420,P190744514,03/15/2019 09:13:00 PM,High,ND,BURGLARY,0 CORALBERRY CT,21209,Coldspring,Northern,533,6,D2,Mount Washington/Coldspring,Census Tract 1308.05,,"0 CORALBERRY CT
BALTIMORE, MD"
6034986,P190761321,03/17/2019 10:26:00 AM,High,WD,BURGLARY,N MONROE ST/EDMONDSON AV,21223,Midtown-Edmondson,Western,722,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,,"N MONROE ST
BALTIMORE, MD"
6030517,P190750740,03/16/2019 05:40:00 AM,High,CD,BURGLARY,E CHASE ST/N CHARLES ST,21201,Mid-Town Belvedere,Central,141,12,D8,Midtown,Census Tract 1102,,"E N CHASE ST
BALTIMORE, MD"
